"utterance","item","ah_belief","prob"
"think-dances-?","Emma_L","doesnt_dance",0.622772644267164
"think-dances-?","Emma_L","null",0.0311753254045508
"think-dances-?","Emma_L","uncertain",0.153238463170065
"think-dances-?","Frank_H","dances",0.747990694208067
"think-dances-?","Frank_H","doesnt_dance",0.00916315990781381
"think-dances-?","Frank_H","null",0.00220015637339078
"think-dances-?","Frank_H","uncertain",0.240645989510729
"think-dances-?","Frank_L","dances",0.0719037131785554
"think-dances-?","Frank_L","doesnt_dance",0.867674772182353
"think-dances-?","Frank_L","null",0.0372792728711536
"think-dances-?","Frank_L","uncertain",0.0231422417679378
